"Lake","Month","Date_Sam","Genus","RelAbund"
"Teatown Lake","August","8-12_TTL","Ferrissia",0
"Teatown Lake","August","8-12_TTL","Folsomia",0
"Teatown Lake","August","8-12_TTL","Gallus",0
"Teatown Lake","August","8-12_TTL","Gyratrix",0
"Teatown Lake","August","8-12_TTL","Halichaetonotus",0
"Teatown Lake","August","8-12_TTL","Heterolepidoderma",0
"Teatown Lake","August","8-12_TTL","Horreolanus",0
"Teatown Lake","August","8-12_TTL","Hydra",0
"Teatown Lake","August","8-12_TTL","Ichthydium",0
"Teatown Lake","August","8-12_TTL","Isotoma",0
"Teatown Lake","August","8-12_TTL","Isotomurus",0
"Teatown Lake","August","8-12_TTL","Laimydorus",0
"Teatown Lake","August","8-12_TTL","Lepidodermella",0
"Teatown Lake","August","8-12_TTL","Macquaria",0
"Teatown Lake","August","8-12_TTL","Macrocyclops",0
"Teatown Lake","August","8-12_TTL","Mesocyclops",0
"Teatown Lake","August","8-12_TTL","Microstomum",0
"Teatown Lake","August","8-12_TTL","Monopisthocotylea",0
"Teatown Lake","August","8-12_TTL","Nais",0
"Teatown Lake","August","8-12_TTL","Oripoda",0
"Teatown Lake","August","8-12_TTL","Pectinatella",0
"Teatown Lake","August","8-12_TTL","Physella",0
"Teatown Lake","August","8-12_TTL","Planorbarius",0
"Teatown Lake","August","8-12_TTL","Plumatella",0
"Teatown Lake","August","8-12_TTL","Pristina",0
"Teatown Lake","August","8-12_TTL","Rhabdolaimus",0
"Teatown Lake","August","8-12_TTL","Scapholeberis",0
"Teatown Lake","August","8-12_TTL","Simocephalus",0
"Teatown Lake","August","8-12_TTL","Sinella",0
"Teatown Lake","August","8-12_TTL","Skistodiaptomus",0
"Teatown Lake","August","8-12_TTL","Spinileberis",0
"Teatown Lake","August","8-12_TTL","Spongilla",0
"Teatown Lake","August","8-12_TTL","Stenostomum",0
"Teatown Lake","August","8-12_TTL","Sympetrum",0
"Teatown Lake","August","8-12_TTL","Tobrilus",0
"Teatown Lake","August","8-12_TTL","Tropocyclops",0
"Teatown Lake","August","8-12_TTL","Tylocephalus",0
"Teatown Lake","August","8-12_TTL","Vestalenula",0
"Teatown Lake","August","8-12_TTL","Wilsonema",0
"Teatown Lake","August","8-18_TTL","Aaroniella",0
"Teatown Lake","August","8-18_TTL","Acanthocyclops",0
"Teatown Lake","August","8-18_TTL","Acroperus",0
"Teatown Lake","August","8-18_TTL","Alonopsis",0
"Teatown Lake","August","8-18_TTL","Anopheles",0
"Teatown Lake","August","8-18_TTL","Bosmina",0
"Teatown Lake","August","8-18_TTL","Castrada",0
"Teatown Lake","August","8-18_TTL","Castrella",0
"Teatown Lake","August","8-18_TTL","Chaetogaster",0
"Teatown Lake","August","8-18_TTL","Chaetonotus",0.0480349344978166
"Teatown Lake","August","8-18_TTL","Chironomus",0
"Teatown Lake","August","8-18_TTL","Chrysemys",0
"Teatown Lake","August","8-18_TTL","Chydorus",0
"Teatown Lake","August","8-18_TTL","Corethrella",0
"Teatown Lake","August","8-18_TTL","Cypria",0
"Teatown Lake","August","8-18_TTL","Cypridopsis",0.0152838427947598
"Teatown Lake","August","8-18_TTL","Daphnia",0
"Teatown Lake","August","8-18_TTL","Darwinula",0
"Teatown Lake","August","8-18_TTL","Dero",0
"Teatown Lake","August","8-18_TTL","Diaphanosoma",0
"Teatown Lake","August","8-18_TTL","Eucyclops",0.0982532751091703
"Teatown Lake","August","8-18_TTL","Eudiaptomus",0.838427947598253
"Teatown Lake","August","8-18_TTL","Eumonhystera",0
"Teatown Lake","August","8-18_TTL","Ferrissia",0
"Teatown Lake","August","8-18_TTL","Folsomia",0
"Teatown Lake","August","8-18_TTL","Gallus",0
"Teatown Lake","August","8-18_TTL","Gyratrix",0
"Teatown Lake","August","8-18_TTL","Halichaetonotus",0
"Teatown Lake","August","8-18_TTL","Heterolepidoderma",0
"Teatown Lake","August","8-18_TTL","Horreolanus",0
"Teatown Lake","August","8-18_TTL","Hydra",0
"Teatown Lake","August","8-18_TTL","Ichthydium",0
"Teatown Lake","August","8-18_TTL","Isotoma",0
"Teatown Lake","August","8-18_TTL","Isotomurus",0
"Teatown Lake","August","8-18_TTL","Laimydorus",0
"Teatown Lake","August","8-18_TTL","Lepidodermella",0
"Teatown Lake","August","8-18_TTL","Macquaria",0
"Teatown Lake","August","8-18_TTL","Macrocyclops",0
"Teatown Lake","August","8-18_TTL","Mesocyclops",0
"Teatown Lake","August","8-18_TTL","Microstomum",0
"Teatown Lake","August","8-18_TTL","Monopisthocotylea",0
"Teatown Lake","August","8-18_TTL","Nais",0
"Teatown Lake","August","8-18_TTL","Oripoda",0
"Teatown Lake","August","8-18_TTL","Pectinatella",0
"Teatown Lake","August","8-18_TTL","Physella",0
"Teatown Lake","August","8-18_TTL","Planorbarius",0
"Teatown Lake","August","8-18_TTL","Plumatella",0
"Teatown Lake","August","8-18_TTL","Pristina",0
"Teatown Lake","August","8-18_TTL","Rhabdolaimus",0
"Teatown Lake","August","8-18_TTL","Scapholeberis",0
"Teatown Lake","August","8-18_TTL","Simocephalus",0
"Teatown Lake","August","8-18_TTL","Sinella",0
"Teatown Lake","August","8-18_TTL","Skistodiaptomus",0
"Teatown Lake","August","8-18_TTL","Spinileberis",0
"Teatown Lake","August","8-18_TTL","Spongilla",0
"Teatown Lake","August","8-18_TTL","Stenostomum",0
"Teatown Lake","August","8-18_TTL","Sympetrum",0
"Teatown Lake","August","8-18_TTL","Tobrilus",0
"Teatown Lake","August","8-18_TTL","Tropocyclops",0
"Teatown Lake","August","8-18_TTL","Tylocephalus",0
"Teatown Lake","August","8-18_TTL","Vestalenula",0
"Teatown Lake","August","8-18_TTL","Wilsonema",0
"Teatown Lake","August","8-26_TTL","Aaroniella",0
"Teatown Lake","August","8-26_TTL","Acanthocyclops",0
"Teatown Lake","August","8-26_TTL","Acroperus",0
"Teatown Lake","August","8-26_TTL","Alonopsis",0
"Teatown Lake","August","8-26_TTL","Anopheles",0
"Teatown Lake","August","8-26_TTL","Bosmina",0
"Teatown Lake","August","8-26_TTL","Castrada",0
"Teatown Lake","August","8-26_TTL","Castrella",0
"Teatown Lake","August","8-26_TTL","Chaetogaster",0
"Teatown Lake","August","8-26_TTL","Chaetonotus",0
"Teatown Lake","August","8-26_TTL","Chironomus",0
"Teatown Lake","August","8-26_TTL","Chrysemys",0
"Teatown Lake","August","8-26_TTL","Chydorus",0
"Teatown Lake","August","8-26_TTL","Corethrella",0
"Teatown Lake","August","8-26_TTL","Cypria",0
"Teatown Lake","August","8-26_TTL","Cypridopsis",0.699528301886792
"Teatown Lake","August","8-26_TTL","Daphnia",0
"Teatown Lake","August","8-26_TTL","Darwinula",0
"Teatown Lake","August","8-26_TTL","Dero",0
"Teatown Lake","August","8-26_TTL","Diaphanosoma",0
"Teatown Lake","August","8-26_TTL","Eucyclops",0.0113207547169811
"Teatown Lake","August","8-26_TTL","Eudiaptomus",0.263679245283019
"Teatown Lake","August","8-26_TTL","Eumonhystera",0
"Teatown Lake","August","8-26_TTL","Ferrissia",0
"Teatown Lake","August","8-26_TTL","Folsomia",0
"Teatown Lake","August","8-26_TTL","Gallus",0
"Teatown Lake","August","8-26_TTL","Gyratrix",0
"Teatown Lake","August","8-26_TTL","Halichaetonotus",0
"Teatown Lake","August","8-26_TTL","Heterolepidoderma",0
"Teatown Lake","August","8-26_TTL","Horreolanus",0
"Teatown Lake","August","8-26_TTL","Hydra",0
"Teatown Lake","August","8-26_TTL","Ichthydium",0
"Teatown Lake","August","8-26_TTL","Isotoma",0
"Teatown Lake","August","8-26_TTL","Isotomurus",0
"Teatown Lake","August","8-26_TTL","Laimydorus",0
"Teatown Lake","August","8-26_TTL","Lepidodermella",0.00377358490566038
"Teatown Lake","August","8-26_TTL","Macquaria",0
"Teatown Lake","August","8-26_TTL","Macrocyclops",0.0122641509433962
"Teatown Lake","August","8-26_TTL","Mesocyclops",0
"Teatown Lake","August","8-26_TTL","Microstomum",0
"Teatown Lake","August","8-26_TTL","Monopisthocotylea",0
"Teatown Lake","August","8-26_TTL","Nais",0
"Teatown Lake","August","8-26_TTL","Oripoda",0
"Teatown Lake","August","8-26_TTL","Pectinatella",0
"Teatown Lake","August","8-26_TTL","Physella",0
"Teatown Lake","August","8-26_TTL","Planorbarius",0
"Teatown Lake","August","8-26_TTL","Plumatella",0
"Teatown Lake","August","8-26_TTL","Pristina",0
"Teatown Lake","August","8-26_TTL","Rhabdolaimus",0
"Teatown Lake","August","8-26_TTL","Scapholeberis",0
"Teatown Lake","August","8-26_TTL","Simocephalus",0
"Teatown Lake","August","8-26_TTL","Sinella",0
"Teatown Lake","August","8-26_TTL","Skistodiaptomus",0.00471698113207547
"Teatown Lake","August","8-26_TTL","Spinileberis",0
"Teatown Lake","August","8-26_TTL","Spongilla",0
"Teatown Lake","August","8-26_TTL","Stenostomum",0.00471698113207547
"Teatown Lake","August","8-26_TTL","Sympetrum",0
"Teatown Lake","August","8-26_TTL","Tobrilus",0
"Teatown Lake","August","8-26_TTL","Tropocyclops",0
"Teatown Lake","August","8-26_TTL","Tylocephalus",0
"Teatown Lake","August","8-26_TTL","Vestalenula",0
"Teatown Lake","August","8-26_TTL","Wilsonema",0
"Teatown Lake","July","7-08_TTL","Aaroniella",0
"Teatown Lake","July","7-08_TTL","Acanthocyclops",0
"Teatown Lake","July","7-08_TTL","Acroperus",0
"Teatown Lake","July","7-08_TTL","Alonopsis",0
"Teatown Lake","July","7-08_TTL","Anopheles",0
"Teatown Lake","July","7-08_TTL","Bosmina",0.383345836459115
"Teatown Lake","July","7-08_TTL","Castrada",0
"Teatown Lake","July","7-08_TTL","Castrella",0
"Teatown Lake","July","7-08_TTL","Chaetogaster",0
"Teatown Lake","July","7-08_TTL","Chaetonotus",0.00825206301575394
"Teatown Lake","July","7-08_TTL","Chironomus",0
"Teatown Lake","July","7-08_TTL","Chrysemys",0.000321508948665738
"Teatown Lake","July","7-08_TTL","Chydorus",0
"Teatown Lake","July","7-08_TTL","Corethrella",0.00203622334154967
"Teatown Lake","July","7-08_TTL","Cypria",0.0214339299110492
"Teatown Lake","July","7-08_TTL","Cypridopsis",0.527381845461365
"Teatown Lake","July","7-08_TTL","Daphnia",0
"Teatown Lake","July","7-08_TTL","Darwinula",0
"Teatown Lake","July","7-08_TTL","Dero",0
"Teatown Lake","July","7-08_TTL","Diaphanosoma",0
"Teatown Lake","July","7-08_TTL","Eucyclops",0.000964526845997214
"Teatown Lake","July","7-08_TTL","Eudiaptomus",0.0556210481191727
"Teatown Lake","July","7-08_TTL","Eumonhystera",0
"Teatown Lake","July","7-08_TTL","Ferrissia",0
"Teatown Lake","July","7-08_TTL","Folsomia",0
"Teatown Lake","July","7-08_TTL","Gallus",0
"Teatown Lake","July","7-08_TTL","Gyratrix",0
"Teatown Lake","July","7-08_TTL","Halichaetonotus",0
"Teatown Lake","July","7-08_TTL","Heterolepidoderma",0
"Teatown Lake","July","7-08_TTL","Horreolanus",0
"Teatown Lake","July","7-08_TTL","Hydra",0
"Teatown Lake","July","7-08_TTL","Ichthydium",0
"Teatown Lake","July","7-08_TTL","Isotoma",0
"Teatown Lake","July","7-08_TTL","Isotomurus",0
"Teatown Lake","July","7-08_TTL","Laimydorus",0
"Teatown Lake","July","7-08_TTL","Lepidodermella",0
"Teatown Lake","July","7-08_TTL","Macquaria",0
"Teatown Lake","July","7-08_TTL","Macrocyclops",0
"Teatown Lake","July","7-08_TTL","Mesocyclops",0
"Teatown Lake","July","7-08_TTL","Microstomum",0
"Teatown Lake","July","7-08_TTL","Monopisthocotylea",0
"Teatown Lake","July","7-08_TTL","Nais",0
"Teatown Lake","July","7-08_TTL","Oripoda",0
"Teatown Lake","July","7-08_TTL","Pectinatella",0
"Teatown Lake","July","7-08_TTL","Physella",0
"Teatown Lake","July","7-08_TTL","Planorbarius",0
"Teatown Lake","July","7-08_TTL","Plumatella",0
"Teatown Lake","July","7-08_TTL","Pristina",0
"Teatown Lake","July","7-08_TTL","Rhabdolaimus",0
"Teatown Lake","July","7-08_TTL","Scapholeberis",0
"Teatown Lake","July","7-08_TTL","Simocephalus",0
"Teatown Lake","July","7-08_TTL","Sinella",0
"Teatown Lake","July","7-08_TTL","Skistodiaptomus",0
"Teatown Lake","July","7-08_TTL","Spinileberis",0
"Teatown Lake","July","7-08_TTL","Spongilla",0
"Teatown Lake","July","7-08_TTL","Stenostomum",0.000643017897331476
"Teatown Lake","July","7-08_TTL","Sympetrum",0
"Teatown Lake","July","7-08_TTL","Tobrilus",0
"Teatown Lake","July","7-08_TTL","Tropocyclops",0
"Teatown Lake","July","7-08_TTL","Tylocephalus",0
"Teatown Lake","July","7-08_TTL","Vestalenula",0
"Teatown Lake","July","7-08_TTL","Wilsonema",0
"Teatown Lake","July","7-14_TTL","Aaroniella",0
"Teatown Lake","July","7-14_TTL","Acanthocyclops",0
"Teatown Lake","July","7-14_TTL","Acroperus",0
"Teatown Lake","July","7-14_TTL","Alonopsis",0
"Teatown Lake","July","7-14_TTL","Anopheles",0
"Teatown Lake","July","7-14_TTL","Bosmina",0.818086774699425
"Teatown Lake","July","7-14_TTL","Castrada",0
"Teatown Lake","July","7-14_TTL","Castrella",0
"Teatown Lake","July","7-14_TTL","Chaetogaster",0
"Teatown Lake","July","7-14_TTL","Chaetonotus",0
"Teatown Lake","July","7-14_TTL","Chironomus",0
"Teatown Lake","July","7-14_TTL","Chrysemys",0
"Teatown Lake","July","7-14_TTL","Chydorus",0.000313643491897543
"Teatown Lake","July","7-14_TTL","Corethrella",0
"Teatown Lake","July","7-14_TTL","Cypria",0
"Teatown Lake","July","7-14_TTL","Cypridopsis",0.041662310507057
"Teatown Lake","July","7-14_TTL","Daphnia",0
"Teatown Lake","July","7-14_TTL","Darwinula",0
"Teatown Lake","July","7-14_TTL","Dero",0
"Teatown Lake","July","7-14_TTL","Diaphanosoma",0.0957658128593832
"Teatown Lake","July","7-14_TTL","Eucyclops",0
"Teatown Lake","July","7-14_TTL","Eudiaptomus",0.0428123366440146
"Teatown Lake","July","7-14_TTL","Eumonhystera",0
"Teatown Lake","July","7-14_TTL","Ferrissia",0
"Teatown Lake","July","7-14_TTL","Folsomia",0
"Teatown Lake","July","7-14_TTL","Gallus",0
"Teatown Lake","July","7-14_TTL","Gyratrix",0
"Teatown Lake","July","7-14_TTL","Halichaetonotus",0
"Teatown Lake","July","7-14_TTL","Heterolepidoderma",0
"Teatown Lake","July","7-14_TTL","Horreolanus",0
"Teatown Lake","July","7-14_TTL","Hydra",0
"Teatown Lake","July","7-14_TTL","Ichthydium",0
"Teatown Lake","July","7-14_TTL","Isotoma",0
"Teatown Lake","July","7-14_TTL","Isotomurus",0
"Teatown Lake","July","7-14_TTL","Laimydorus",0
"Teatown Lake","July","7-14_TTL","Lepidodermella",0
"Teatown Lake","July","7-14_TTL","Macquaria",0
"Teatown Lake","July","7-14_TTL","Macrocyclops",0
"Teatown Lake","July","7-14_TTL","Mesocyclops",0
"Teatown Lake","July","7-14_TTL","Microstomum",0
"Teatown Lake","July","7-14_TTL","Monopisthocotylea",0
"Teatown Lake","July","7-14_TTL","Nais",0
"Teatown Lake","July","7-14_TTL","Oripoda",0
"Teatown Lake","July","7-14_TTL","Pectinatella",0
"Teatown Lake","July","7-14_TTL","Physella",0
"Teatown Lake","July","7-14_TTL","Planorbarius",0
"Teatown Lake","July","7-14_TTL","Plumatella",0
"Teatown Lake","July","7-14_TTL","Pristina",0
"Teatown Lake","July","7-14_TTL","Rhabdolaimus",0
"Teatown Lake","July","7-14_TTL","Scapholeberis",0
"Teatown Lake","July","7-14_TTL","Simocephalus",0
"Teatown Lake","July","7-14_TTL","Sinella",0
"Teatown Lake","July","7-14_TTL","Skistodiaptomus",0.000470465237846315
"Teatown Lake","July","7-14_TTL","Spinileberis",0
"Teatown Lake","July","7-14_TTL","Spongilla",0
"Teatown Lake","July","7-14_TTL","Stenostomum",0.000888656560376372
"Teatown Lake","July","7-14_TTL","Sympetrum",0
"Teatown Lake","July","7-14_TTL","Tobrilus",0
"Teatown Lake","July","7-14_TTL","Tropocyclops",0
"Teatown Lake","July","7-14_TTL","Tylocephalus",0
"Teatown Lake","July","7-14_TTL","Vestalenula",0
"Teatown Lake","July","7-14_TTL","Wilsonema",0
"Teatown Lake","July","7-18_TTL","Aaroniella",0
"Teatown Lake","July","7-18_TTL","Acanthocyclops",0.000847858342436941
"Teatown Lake","July","7-18_TTL","Acroperus",0
"Teatown Lake","July","7-18_TTL","Alonopsis",0
"Teatown Lake","July","7-18_TTL","Anopheles",0
"Teatown Lake","July","7-18_TTL","Bosmina",0
"Teatown Lake","July","7-18_TTL","Castrada",0
"Teatown Lake","July","7-18_TTL","Castrella",0
"Teatown Lake","July","7-18_TTL","Chaetogaster",0
"Teatown Lake","July","7-18_TTL","Chaetonotus",0.00536433451272603
"Teatown Lake","July","7-18_TTL","Chironomus",0
"Teatown Lake","July","7-18_TTL","Chrysemys",0
"Teatown Lake","July","7-18_TTL","Chydorus",0
"Teatown Lake","July","7-18_TTL","Corethrella",0.00301641910290065
"Teatown Lake","July","7-18_TTL","Cypria",0
"Teatown Lake","July","7-18_TTL","Cypridopsis",0.990559423456327
"Teatown Lake","July","7-18_TTL","Daphnia",0
"Teatown Lake","July","7-18_TTL","Darwinula",0
"Teatown Lake","July","7-18_TTL","Dero",0
"Teatown Lake","July","7-18_TTL","Diaphanosoma",0.000130439744990299
"Teatown Lake","July","7-18_TTL","Eucyclops",0
"Teatown Lake","July","7-18_TTL","Eudiaptomus",0
"Teatown Lake","July","7-18_TTL","Eumonhystera",0
"Teatown Lake","July","7-18_TTL","Ferrissia",8.15248406189366e-05
"Teatown Lake","July","7-18_TTL","Folsomia",0
"Teatown Lake","July","7-18_TTL","Gallus",0
"Teatown Lake","July","7-18_TTL","Gyratrix",0
"Teatown Lake","July","7-18_TTL","Halichaetonotus",0
"Teatown Lake","July","7-18_TTL","Heterolepidoderma",0
"Teatown Lake","July","7-18_TTL","Horreolanus",0
"Teatown Lake","July","7-18_TTL","Hydra",0
"Teatown Lake","July","7-18_TTL","Ichthydium",0
"Teatown Lake","July","7-18_TTL","Isotoma",0
"Teatown Lake","July","7-18_TTL","Isotomurus",0
"Teatown Lake","July","7-18_TTL","Laimydorus",0
"Teatown Lake","July","7-18_TTL","Lepidodermella",0
"Teatown Lake","July","7-18_TTL","Macquaria",0
"Teatown Lake","July","7-18_TTL","Macrocyclops",0
"Teatown Lake","July","7-18_TTL","Mesocyclops",0
"Teatown Lake","July","7-18_TTL","Microstomum",0
"Teatown Lake","July","7-18_TTL","Monopisthocotylea",0
"Teatown Lake","July","7-18_TTL","Nais",0
"Teatown Lake","July","7-18_TTL","Oripoda",0
"Teatown Lake","July","7-18_TTL","Pectinatella",0
"Teatown Lake","July","7-18_TTL","Physella",0
"Teatown Lake","July","7-18_TTL","Planorbarius",0
"Teatown Lake","July","7-18_TTL","Plumatella",0
"Teatown Lake","July","7-18_TTL","Pristina",0
"Teatown Lake","July","7-18_TTL","Rhabdolaimus",0
"Teatown Lake","July","7-18_TTL","Scapholeberis",0
"Teatown Lake","July","7-18_TTL","Simocephalus",0
"Teatown Lake","July","7-18_TTL","Sinella",0
"Teatown Lake","July","7-18_TTL","Skistodiaptomus",0
"Teatown Lake","July","7-18_TTL","Spinileberis",0
"Teatown Lake","July","7-18_TTL","Spongilla",0
"Teatown Lake","July","7-18_TTL","Stenostomum",0
"Teatown Lake","July","7-18_TTL","Sympetrum",0
"Teatown Lake","July","7-18_TTL","Tobrilus",0
"Teatown Lake","July","7-18_TTL","Tropocyclops",0
"Teatown Lake","July","7-18_TTL","Tylocephalus",0
"Teatown Lake","July","7-18_TTL","Vestalenula",0
"Teatown Lake","July","7-18_TTL","Wilsonema",0
"Teatown Lake","July","7-22_TTL","Aaroniella",0
"Teatown Lake","July","7-22_TTL","Acanthocyclops",0.000516288915276989
"Teatown Lake","July","7-22_TTL","Acroperus",0
"Teatown Lake","July","7-22_TTL","Alonopsis",0
"Teatown Lake","July","7-22_TTL","Anopheles",0
"Teatown Lake","July","7-22_TTL","Bosmina",0
"Teatown Lake","July","7-22_TTL","Castrada",0
"Teatown Lake","July","7-22_TTL","Castrella",0
"Teatown Lake","July","7-22_TTL","Chaetogaster",0
"Teatown Lake","July","7-22_TTL","Chaetonotus",0.000103257783055398
"Teatown Lake","July","7-22_TTL","Chironomus",0
"Teatown Lake","July","7-22_TTL","Chrysemys",0
"Teatown Lake","July","7-22_TTL","Chydorus",0
"Teatown Lake","July","7-22_TTL","Corethrella",0
"Teatown Lake","July","7-22_TTL","Cypria",2.58144457638495e-05
"Teatown Lake","July","7-22_TTL","Cypridopsis",0.987157313232485
"Teatown Lake","July","7-22_TTL","Daphnia",0
"Teatown Lake","July","7-22_TTL","Darwinula",0
"Teatown Lake","July","7-22_TTL","Dero",0
"Teatown Lake","July","7-22_TTL","Diaphanosoma",0.000129072228819247
"Teatown Lake","July","7-22_TTL","Eucyclops",0.00358820796117507
"Teatown Lake","July","7-22_TTL","Eudiaptomus",0.00739583871134287
"Teatown Lake","July","7-22_TTL","Eumonhystera",0
"Teatown Lake","July","7-22_TTL","Ferrissia",0
"Teatown Lake","July","7-22_TTL","Folsomia",0
"Teatown Lake","July","7-22_TTL","Gallus",0
"Teatown Lake","July","7-22_TTL","Gyratrix",0
"Teatown Lake","July","7-22_TTL","Halichaetonotus",0
"Teatown Lake","July","7-22_TTL","Heterolepidoderma",0
"Teatown Lake","July","7-22_TTL","Horreolanus",0
"Teatown Lake","July","7-22_TTL","Hydra",0
"Teatown Lake","July","7-22_TTL","Ichthydium",0
"Teatown Lake","July","7-22_TTL","Isotoma",0
"Teatown Lake","July","7-22_TTL","Isotomurus",0
"Teatown Lake","July","7-22_TTL","Laimydorus",0
"Teatown Lake","July","7-22_TTL","Lepidodermella",0
"Teatown Lake","July","7-22_TTL","Macquaria",0
"Teatown Lake","July","7-22_TTL","Macrocyclops",0.00049047446951314
"Teatown Lake","July","7-22_TTL","Mesocyclops",0
"Teatown Lake","July","7-22_TTL","Microstomum",0
"Teatown Lake","July","7-22_TTL","Monopisthocotylea",0
"Teatown Lake","July","7-22_TTL","Nais",0
"Teatown Lake","July","7-22_TTL","Oripoda",0
"Teatown Lake","July","7-22_TTL","Pectinatella",0
"Teatown Lake","July","7-22_TTL","Physella",0
"Teatown Lake","July","7-22_TTL","Planorbarius",0
"Teatown Lake","July","7-22_TTL","Plumatella",0
"Teatown Lake","July","7-22_TTL","Pristina",0
"Teatown Lake","July","7-22_TTL","Rhabdolaimus",0
"Teatown Lake","July","7-22_TTL","Scapholeberis",0
"Teatown Lake","July","7-22_TTL","Simocephalus",0
"Teatown Lake","July","7-22_TTL","Sinella",0
"Teatown Lake","July","7-22_TTL","Skistodiaptomus",0
"Teatown Lake","July","7-22_TTL","Spinileberis",0
"Teatown Lake","July","7-22_TTL","Spongilla",0
"Teatown Lake","July","7-22_TTL","Stenostomum",0.00024523723475657
"Teatown Lake","July","7-22_TTL","Sympetrum",0
"Teatown Lake","July","7-22_TTL","Tobrilus",0
"Teatown Lake","July","7-22_TTL","Tropocyclops",0.000348495017811968
"Teatown Lake","July","7-22_TTL","Tylocephalus",0
"Teatown Lake","July","7-22_TTL","Vestalenula",0
"Teatown Lake","July","7-22_TTL","Wilsonema",0
"Teatown Lake","June","6-01_TTL","Aaroniella",0
"Teatown Lake","June","6-01_TTL","Acanthocyclops",0.0377166156982671
"Teatown Lake","June","6-01_TTL","Acroperus",0.0535168195718654
"Teatown Lake","June","6-01_TTL","Alonopsis",0
"Teatown Lake","June","6-01_TTL","Anopheles",0
"Teatown Lake","June","6-01_TTL","Bosmina",0.0198776758409786
"Teatown Lake","June","6-01_TTL","Castrada",0
"Teatown Lake","June","6-01_TTL","Castrella",0
"Teatown Lake","June","6-01_TTL","Chaetogaster",0
"Teatown Lake","June","6-01_TTL","Chaetonotus",0.0122324159021407
"Teatown Lake","June","6-01_TTL","Chironomus",0
"Teatown Lake","June","6-01_TTL","Chrysemys",0
"Teatown Lake","June","6-01_TTL","Chydorus",0
"Teatown Lake","June","6-01_TTL","Corethrella",0
"Teatown Lake","June","6-01_TTL","Cypria",0
"Teatown Lake","June","6-01_TTL","Cypridopsis",0.0402650356778797
"Teatown Lake","June","6-01_TTL","Daphnia",0
"Teatown Lake","June","6-01_TTL","Darwinula",0
"Teatown Lake","June","6-01_TTL","Dero",0
"Teatown Lake","June","6-01_TTL","Diaphanosoma",0
"Teatown Lake","June","6-01_TTL","Eucyclops",0.027013251783894
"Teatown Lake","June","6-01_TTL","Eudiaptomus",0.543832823649337
"Teatown Lake","June","6-01_TTL","Eumonhystera",0
"Teatown Lake","June","6-01_TTL","Ferrissia",0
"Teatown Lake","June","6-01_TTL","Folsomia",0
"Teatown Lake","June","6-01_TTL","Gallus",0
"Teatown Lake","June","6-01_TTL","Gyratrix",0
"Teatown Lake","June","6-01_TTL","Halichaetonotus",0
"Teatown Lake","June","6-01_TTL","Heterolepidoderma",0
"Teatown Lake","June","6-01_TTL","Horreolanus",0
"Teatown Lake","June","6-01_TTL","Hydra",0
"Teatown Lake","June","6-01_TTL","Ichthydium",0
"Teatown Lake","June","6-01_TTL","Isotoma",0
"Teatown Lake","June","6-01_TTL","Isotomurus",0
"Teatown Lake","June","6-01_TTL","Laimydorus",0
"Teatown Lake","June","6-01_TTL","Lepidodermella",0
"Teatown Lake","June","6-01_TTL","Macquaria",0
"Teatown Lake","June","6-01_TTL","Macrocyclops",0
"Teatown Lake","June","6-01_TTL","Mesocyclops",0
"Teatown Lake","June","6-01_TTL","Microstomum",0
"Teatown Lake","June","6-01_TTL","Monopisthocotylea",0
"Teatown Lake","June","6-01_TTL","Nais",0
"Teatown Lake","June","6-01_TTL","Oripoda",0
"Teatown Lake","June","6-01_TTL","Pectinatella",0
"Teatown Lake","June","6-01_TTL","Physella",0
"Teatown Lake","June","6-01_TTL","Planorbarius",0
"Teatown Lake","June","6-01_TTL","Plumatella",0.160550458715596
"Teatown Lake","June","6-01_TTL","Pristina",0
"Teatown Lake","June","6-01_TTL","Rhabdolaimus",0
"Teatown Lake","June","6-01_TTL","Scapholeberis",0
"Teatown Lake","June","6-01_TTL","Simocephalus",0
"Teatown Lake","June","6-01_TTL","Sinella",0
"Teatown Lake","June","6-01_TTL","Skistodiaptomus",0
"Teatown Lake","June","6-01_TTL","Spinileberis",0
"Teatown Lake","June","6-01_TTL","Spongilla",0
"Teatown Lake","June","6-01_TTL","Stenostomum",0
"Teatown Lake","June","6-01_TTL","Sympetrum",0
"Teatown Lake","June","6-01_TTL","Tobrilus",0
"Teatown Lake","June","6-01_TTL","Tropocyclops",0.104994903160041
"Teatown Lake","June","6-01_TTL","Tylocephalus",0
"Teatown Lake","June","6-01_TTL","Vestalenula",0
"Teatown Lake","June","6-01_TTL","Wilsonema",0
"Teatown Lake","June","6-08_TTL","Aaroniella",0
"Teatown Lake","June","6-08_TTL","Acanthocyclops",0.00892724926487699
"Teatown Lake","June","6-08_TTL","Acroperus",0
"Teatown Lake","June","6-08_TTL","Alonopsis",0.000719257049776819
"Teatown Lake","June","6-08_TTL","Anopheles",0
"Teatown Lake","June","6-08_TTL","Bosmina",0
"Teatown Lake","June","6-08_TTL","Castrada",0
"Teatown Lake","June","6-08_TTL","Castrella",0
"Teatown Lake","June","6-08_TTL","Chaetogaster",0
"Teatown Lake","June","6-08_TTL","Chaetonotus",0.829282223773561
"Teatown Lake","June","6-08_TTL","Chironomus",0
"Teatown Lake","June","6-08_TTL","Chrysemys",0
"Teatown Lake","June","6-08_TTL","Chydorus",0.000211546191110829
"Teatown Lake","June","6-08_TTL","Corethrella",0
