ASV_16S,ASV_18S,Module_Color,Correlation_16S_18S,P_value_16S_18S,16S_Taxa2,16S_ASV_ID,18S_Taxa2,18S_ASV_ID
16S_ASV_210,18S_ASV_2,black,0.42151906369786,0.00392936335155675,Aphanizomenon,16S_ASV_210,Opisthokonta_Arthropoda,18S_ASV_2
16S_ASV_141,18S_ASV_88,black,0.420866338281291,0.00399133824003932,Aphanizomenon,16S_ASV_141,Opisthokonta_Arthropoda,18S_ASV_88
16S_ASV_124,18S_ASV_395,black,0.419497538524158,0.00412408815566118,Aphanizomenon,16S_ASV_124,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_141,18S_ASV_456,black,0.418783121418435,0.00419489648641291,Aphanizomenon,16S_ASV_141,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_101,18S_ASV_395,black,0.418623345552821,0.00421087715493779,Aphanizomenon,16S_ASV_101,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_146,18S_ASV_88,black,0.418320313435092,0.0042413325338547,Aphanizomenon,16S_ASV_146,Opisthokonta_Arthropoda,18S_ASV_88
16S_ASV_183,18S_ASV_88,black,0.418314079654933,0.00424196105905426,Aphanizomenon,16S_ASV_183,Opisthokonta_Arthropoda,18S_ASV_88
16S_ASV_157,18S_ASV_748,black,0.417925855054277,0.00428126493032636,Aphanizomenon,16S_ASV_157,Stramenopiles,18S_ASV_748
16S_ASV_172,18S_ASV_2,black,0.417710476635651,0.00430320688722192,Aphanizomenon,16S_ASV_172,Opisthokonta_Arthropoda,18S_ASV_2
16S_ASV_157,18S_ASV_916,black,0.417381721691056,0.00433688881248972,Aphanizomenon,16S_ASV_157,Stramenopiles,18S_ASV_916
16S_ASV_124,18S_ASV_456,black,0.417101006034421,0.00436583115733082,Aphanizomenon,16S_ASV_124,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_183,18S_ASV_395,black,0.416795446878196,0.00439752669039851,Aphanizomenon,16S_ASV_183,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_95,18S_ASV_2,black,0.416624052117734,0.00441539329724479,Dolichospermum,16S_ASV_95,Opisthokonta_Arthropoda,18S_ASV_2
16S_ASV_106,18S_ASV_456,black,0.416056554841982,0.00447500416397477,Dolichospermum,16S_ASV_106,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_164,18S_ASV_456,black,0.415732011946382,0.00450940976698914,Aphanizomenon,16S_ASV_164,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_95,18S_ASV_395,black,0.415661998782338,0.00451686226739675,Dolichospermum,16S_ASV_95,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_67,18S_ASV_395,black,0.415502937725463,0.00453383340681167,Aphanizomenon,16S_ASV_67,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_85,18S_ASV_2,black,0.415025724126588,0.00458508476142466,Aphanizomenon,16S_ASV_85,Opisthokonta_Arthropoda,18S_ASV_2
16S_ASV_47,18S_ASV_456,black,0.414795586754197,0.00460998117344806,Aphanizomenon,16S_ASV_47,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_145,18S_ASV_395,black,0.41449322961698,0.00464286974854584,Aphanizomenon,16S_ASV_145,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_183,18S_ASV_916,black,0.414371198300271,0.00465620149091364,Aphanizomenon,16S_ASV_183,Stramenopiles,18S_ASV_916
16S_ASV_158,18S_ASV_267,black,0.414256855071051,0.0046687236395843304,Aphanizomenon,16S_ASV_158,Opisthokonta_Arthropoda,18S_ASV_267
16S_ASV_148,18S_ASV_267,black,0.41406594693205,0.00468969622340281,Aphanizomenon,16S_ASV_148,Opisthokonta_Arthropoda,18S_ASV_267
16S_ASV_231,18S_ASV_267,black,0.41401492151270203,0.00469531562952677,Aphanizomenon,16S_ASV_231,Opisthokonta_Arthropoda,18S_ASV_267
16S_ASV_164,18S_ASV_748,black,0.413996745184592,0.00469731879962977,Aphanizomenon,16S_ASV_164,Stramenopiles,18S_ASV_748
16S_ASV_146,18S_ASV_456,black,0.413784587635101,0.00472075541302452,Aphanizomenon,16S_ASV_146,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_183,18S_ASV_748,black,0.41291785793699,0.00481756479912436,Aphanizomenon,16S_ASV_183,Stramenopiles,18S_ASV_748
16S_ASV_584,18S_ASV_395,black,0.412665512632943,0.00484607412008078,Candidatus-Aquiluna,16S_ASV_584,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_67,18S_ASV_267,black,0.412243949429573,0.00489402965242087,Aphanizomenon,16S_ASV_67,Opisthokonta_Arthropoda,18S_ASV_267
16S_ASV_158,18S_ASV_395,black,0.412018745337186,0.00491981730263236,Aphanizomenon,16S_ASV_158,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_214,18S_ASV_395,black,0.411405934671106,0.00499058990525907,Aphanizomenon,16S_ASV_214,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_125,18S_ASV_456,black,0.411324476725691,0.0050000638846724,Aphanizomenon,16S_ASV_125,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_85,18S_ASV_395,black,0.41019092942743,0.00513353803941433,Aphanizomenon,16S_ASV_85,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_71,18S_ASV_2,black,0.409250658750545,0.00524659959440208,Aphanizomenon,16S_ASV_71,Opisthokonta_Arthropoda,18S_ASV_2
16S_ASV_69,18S_ASV_395,black,0.408956951346362,0.00528235779696574,NA,16S_ASV_69,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_228,18S_ASV_395,black,0.408696314824551,0.00531426727566286,Aphanizomenon,16S_ASV_228,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_145,18S_ASV_738,black,0.408678409052419,0.00531646561173012,Aphanizomenon,16S_ASV_145,Opisthokonta_Arthropoda,18S_ASV_738
16S_ASV_210,18S_ASV_456,black,0.408205405691701,0.00537482491198108,Aphanizomenon,16S_ASV_210,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_190,18S_ASV_2,black,0.40785865610792,0.00541796057195875,Aphanizomenon,16S_ASV_190,Opisthokonta_Arthropoda,18S_ASV_2
16S_ASV_157,18S_ASV_88,black,0.407707779817346,0.00543682348696016,Aphanizomenon,16S_ASV_157,Opisthokonta_Arthropoda,18S_ASV_88
16S_ASV_6,18S_ASV_2,black,0.406472892779544,0.00559337287350062,Aphanizomenon,16S_ASV_6,Opisthokonta_Arthropoda,18S_ASV_2
16S_ASV_200,18S_ASV_456,black,0.406429028605978,0.00559900502230381,Aphanizomenon,16S_ASV_200,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_190,18S_ASV_395,black,0.405175153725881,0.00576210234182986,Aphanizomenon,16S_ASV_190,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_214,18S_ASV_27,black,0.405100774724209,0.00577190563415371,Aphanizomenon,16S_ASV_214,Chlorophyta,18S_ASV_27
16S_ASV_157,18S_ASV_721,black,0.405088651330805,0.00577350489397413,Aphanizomenon,16S_ASV_157,Opisthokonta_Arthropoda,18S_ASV_721
16S_ASV_95,18S_ASV_456,black,0.404881219563284,0.00580092805190225,Dolichospermum,16S_ASV_95,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_47,18S_ASV_2,black,0.404168230469584,0.00589605300085105,Aphanizomenon,16S_ASV_47,Opisthokonta_Arthropoda,18S_ASV_2
16S_ASV_237,18S_ASV_456,black,0.404092885070851,0.00590618412698964,Aphanizomenon,16S_ASV_237,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_11,18S_ASV_395,black,0.404036305394861,0.00591380191152857,NA,16S_ASV_11,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_183,18S_ASV_738,black,0.403819727509126,0.0059430405212427,Aphanizomenon,16S_ASV_183,Opisthokonta_Arthropoda,18S_ASV_738
16S_ASV_228,18S_ASV_738,black,0.403726454895321,0.00595567122957822,Aphanizomenon,16S_ASV_228,Opisthokonta_Arthropoda,18S_ASV_738
16S_ASV_69,18S_ASV_738,black,0.403178134206238,0.00603039590586388,NA,16S_ASV_69,Opisthokonta_Arthropoda,18S_ASV_738
16S_ASV_209,18S_ASV_88,black,0.402658917067267,0.00610190381699807,Aphanizomenon,16S_ASV_209,Opisthokonta_Arthropoda,18S_ASV_88
16S_ASV_237,18S_ASV_748,black,0.402590084050394,0.0061114387433247,Aphanizomenon,16S_ASV_237,Stramenopiles,18S_ASV_748
16S_ASV_209,18S_ASV_456,black,0.402078702344043,0.00618268272422,Aphanizomenon,16S_ASV_209,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_27,18S_ASV_2,black,0.401922965183793,0.00620452225849081,Aphanizomenon,16S_ASV_27,Opisthokonta_Arthropoda,18S_ASV_2
16S_ASV_69,18S_ASV_748,black,0.401918085200631,0.0062052076754867,NA,16S_ASV_69,Stramenopiles,18S_ASV_748
16S_ASV_161,18S_ASV_88,black,0.401841630715661,0.00621595466029254,Aphanizomenon,16S_ASV_161,Opisthokonta_Arthropoda,18S_ASV_88
16S_ASV_236,18S_ASV_456,black,0.401589682744585,0.00625148470893194,Aphanizomenon,16S_ASV_236,Opisthokonta_Arthropoda,18S_ASV_456
16S_ASV_309,18S_ASV_748,black,0.401459139639325,0.00626996331826202,Aphanizomenon,16S_ASV_309,Stramenopiles,18S_ASV_748
16S_ASV_159,18S_ASV_2,black,0.401127304261106,0.00631714879950934,Aphanizomenon,16S_ASV_159,Opisthokonta_Arthropoda,18S_ASV_2
16S_ASV_146,18S_ASV_738,black,0.400630855923938,0.0063883168829193,Aphanizomenon,16S_ASV_146,Opisthokonta_Arthropoda,18S_ASV_738
16S_ASV_161,18S_ASV_395,black,0.400536575424394,0.0064019107329907,Aphanizomenon,16S_ASV_161,Opisthokonta_Arthropoda,18S_ASV_395
16S_ASV_815,18S_ASV_89,blue,0.85276038492958794,1.04459314742227e-13,Terrimicrobium,16S_ASV_815,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_815,18S_ASV_123,blue,0.852526362437859,1.07822363415927e-13,Terrimicrobium,16S_ASV_815,Stramenopiles,18S_ASV_123
16S_ASV_815,18S_ASV_403,blue,0.826753824231486,2.6201723916950597e-12,Terrimicrobium,16S_ASV_815,Chlorophyta,18S_ASV_403
16S_ASV_330,18S_ASV_114,blue,0.819978554793459,5.56143874630191e-12,Planktothrix,16S_ASV_330,Chlorophyta,18S_ASV_114
16S_ASV_359,18S_ASV_89,blue,0.815366161645344,9.12031783678886e-12,Planktothrix,16S_ASV_359,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_348,18S_ASV_89,blue,0.812155528466422,1.27661154877334e-11,Planktothrix,16S_ASV_348,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_386,18S_ASV_114,blue,0.810464419745403,1.5201044703321698e-11,Planktothrix,16S_ASV_386,Chlorophyta,18S_ASV_114
16S_ASV_244,18S_ASV_89,blue,0.810339683117047,1.53969849725268e-11,Planktothrix,16S_ASV_244,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_399,18S_ASV_114,blue,0.80545184068041,2.52486503471557e-11,Planktothrix,16S_ASV_399,Chlorophyta,18S_ASV_114
16S_ASV_320,18S_ASV_89,blue,0.804552667883325,2.76119229757791e-11,Planktothrix,16S_ASV_320,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_306,18S_ASV_114,blue,0.804472289973957,2.7833031385991397e-11,Planktothrix,16S_ASV_306,Chlorophyta,18S_ASV_114
16S_ASV_143,18S_ASV_89,blue,0.804001469793966,2.91620721630554e-11,Planktothrix,16S_ASV_143,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_499,18S_ASV_89,blue,0.803954943537147,2.9296605123395194e-11,Planktothrix,16S_ASV_499,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_393,18S_ASV_89,blue,0.803934023452751,2.9357286979656695e-11,Planktothrix,16S_ASV_393,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_467,18S_ASV_89,blue,0.803155605594019,3.17012737352704e-11,Planktothrix,16S_ASV_467,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_416,18S_ASV_114,blue,0.80158221483353,3.6987830408908096e-11,Planktothrix,16S_ASV_416,Chlorophyta,18S_ASV_114
16S_ASV_62,18S_ASV_83,blue,0.801206620045752,3.83672446739375e-11,Planktothrix,16S_ASV_62,Opisthokonta_Chytridiomycota,18S_ASV_83
16S_ASV_393,18S_ASV_114,blue,0.800171942662956,4.24221419964181e-11,Planktothrix,16S_ASV_393,Chlorophyta,18S_ASV_114
16S_ASV_395,18S_ASV_114,blue,0.799502058577425,4.5259148223698395e-11,Planktothrix,16S_ASV_395,Chlorophyta,18S_ASV_114
16S_ASV_261,18S_ASV_114,blue,0.798433127362419,5.01590939303594e-11,Planktothrix,16S_ASV_261,Chlorophyta,18S_ASV_114
16S_ASV_503,18S_ASV_89,blue,0.798222386057239,5.11822982686564e-11,Planktothrix,16S_ASV_503,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_815,18S_ASV_321,blue,0.798173489634343,5.1422496838666896e-11,Terrimicrobium,16S_ASV_815,Opisthokonta_Chytridiomycota,18S_ASV_321
16S_ASV_499,18S_ASV_82,blue,0.797752610077867,5.353437499766709e-11,Planktothrix,16S_ASV_499,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_595,18S_ASV_89,blue,0.797107051839096,5.693300898456249e-11,Planktothrix,16S_ASV_595,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_550,18S_ASV_82,blue,0.793462541669025,8.026061945309069e-11,Planktothrix,16S_ASV_550,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_273,18S_ASV_79,blue,0.791884059836966,9.293474173548419e-11,Planktothrix,16S_ASV_273,Stramenopiles,18S_ASV_79
16S_ASV_348,18S_ASV_82,blue,0.791765354233878,9.39603441467607e-11,Planktothrix,16S_ASV_348,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_355,18S_ASV_89,blue,0.791564312417043,9.572166259569501e-11,Planktothrix,16S_ASV_355,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_815,18S_ASV_160,blue,0.791318408088608,9.791828037287129e-11,Terrimicrobium,16S_ASV_815,Opisthokonta_Chytridiomycota,18S_ASV_160
16S_ASV_169,18S_ASV_8,blue,0.791168970852159,9.92762626135809e-11,Planktothrix,16S_ASV_169,Kathablepharidacea,18S_ASV_8
16S_ASV_359,18S_ASV_82,blue,0.791079853303485,1.0009451876842001e-10,Planktothrix,16S_ASV_359,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_579,18S_ASV_89,blue,0.790483372825816,1.05736890505866e-10,Planktothrix,16S_ASV_579,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_399,18S_ASV_8,blue,0.790330566014325,1.07229793034553e-10,Planktothrix,16S_ASV_399,Kathablepharidacea,18S_ASV_8
16S_ASV_250,18S_ASV_79,blue,0.790277300065659,1.0775484116044701e-10,Planktothrix,16S_ASV_250,Stramenopiles,18S_ASV_79
16S_ASV_365,18S_ASV_89,blue,0.789268118522886,1.18171529041854e-10,Planktothrix,16S_ASV_365,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_449,18S_ASV_89,blue,0.78895290823401,1.21614634378107e-10,Planktothrix,16S_ASV_449,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_815,18S_ASV_155,blue,0.788129238949456,1.3106280463362001e-10,Terrimicrobium,16S_ASV_815,Chlorophyta,18S_ASV_155
16S_ASV_388,18S_ASV_82,blue,0.788103665635013,1.31366923853521e-10,Planktothrix,16S_ASV_388,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_273,18S_ASV_114,blue,0.787479218104898,1.3900226121283002e-10,Planktothrix,16S_ASV_273,Chlorophyta,18S_ASV_114
16S_ASV_341,18S_ASV_89,blue,0.786978276293087,1.454273013727e-10,Planktothrix,16S_ASV_341,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_386,18S_ASV_79,blue,0.786933859132819,1.46010280494983e-10,Planktothrix,16S_ASV_386,Stramenopiles,18S_ASV_79
16S_ASV_259,18S_ASV_89,blue,0.786786440979994,1.47960956528298e-10,Planktothrix,16S_ASV_259,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_406,18S_ASV_82,blue,0.785566124897829,1.6507668987759301e-10,Planktothrix,16S_ASV_406,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_406,18S_ASV_89,blue,0.784827808376907,1.76318894599031e-10,Planktothrix,16S_ASV_406,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_579,18S_ASV_82,blue,0.784598438387075,1.79955572711466e-10,Planktothrix,16S_ASV_579,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_503,18S_ASV_82,blue,0.784360535312848,1.83802020498381e-10,Planktothrix,16S_ASV_503,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_474,18S_ASV_82,blue,0.784285718581114,1.8502756515898902e-10,Planktothrix,16S_ASV_474,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_359,18S_ASV_47,blue,0.78423801772363,1.85812943491405e-10,Planktothrix,16S_ASV_359,Chlorophyta,18S_ASV_47
16S_ASV_467,18S_ASV_82,blue,0.784018251287118,1.8947200226445802e-10,Planktothrix,16S_ASV_467,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_416,18S_ASV_79,blue,0.783866129786185,1.9204437060628e-10,Planktothrix,16S_ASV_416,Stramenopiles,18S_ASV_79
16S_ASV_488,18S_ASV_82,blue,0.783521381103351,1.97996163116157e-10,Planktothrix,16S_ASV_488,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_488,18S_ASV_89,blue,0.783344711078107,2.01113046319975e-10,Planktothrix,16S_ASV_488,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_526,18S_ASV_82,blue,0.783045510817856,2.06497165540509e-10,Planktothrix,16S_ASV_526,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_269,18S_ASV_89,blue,0.782802098532818,2.1097709451602501e-10,Planktothrix,16S_ASV_269,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_306,18S_ASV_79,blue,0.782617695121232,2.1443167405064002e-10,Planktothrix,16S_ASV_306,Stramenopiles,18S_ASV_79
16S_ASV_319,18S_ASV_89,blue,0.782355077919932,2.1944343496189002e-10,Planktothrix,16S_ASV_319,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_475,18S_ASV_89,blue,0.782239387126149,2.2168604412673901e-10,Planktothrix,16S_ASV_475,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_62,18S_ASV_8,blue,0.781729703475994,2.31825160293214e-10,Planktothrix,16S_ASV_62,Kathablepharidacea,18S_ASV_8
16S_ASV_526,18S_ASV_114,blue,0.781567939231726,2.35133246512668e-10,Planktothrix,16S_ASV_526,Chlorophyta,18S_ASV_114
16S_ASV_395,18S_ASV_82,blue,0.781148385717893,2.43921238822119e-10,Planktothrix,16S_ASV_395,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_393,18S_ASV_82,blue,0.781004758013915,2.46999986956838e-10,Planktothrix,16S_ASV_393,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_467,18S_ASV_47,blue,0.780877503816136,2.49758257250582e-10,Planktothrix,16S_ASV_467,Chlorophyta,18S_ASV_47
16S_ASV_259,18S_ASV_82,blue,0.780219372197765,2.64491797288655e-10,Planktothrix,16S_ASV_259,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_568,18S_ASV_79,blue,0.779321598587821,2.85911693204846e-10,Planktothrix,16S_ASV_568,Stramenopiles,18S_ASV_79
16S_ASV_306,18S_ASV_89,blue,0.779264647561355,2.87324069641539e-10,Planktothrix,16S_ASV_306,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_463,18S_ASV_89,blue,0.779139194266262,2.90458468347719e-10,Planktothrix,16S_ASV_463,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_314,18S_ASV_8,blue,0.779125959148474,2.90791010648124e-10,Planktothrix,16S_ASV_314,Kathablepharidacea,18S_ASV_8
16S_ASV_399,18S_ASV_89,blue,0.778843775952822,2.9796683828662403e-10,Planktothrix,16S_ASV_399,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_319,18S_ASV_82,blue,0.778363077387214,3.1057563022596403e-10,Planktothrix,16S_ASV_319,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_306,18S_ASV_8,blue,0.778083947579993,3.18125723314773e-10,Planktothrix,16S_ASV_306,Kathablepharidacea,18S_ASV_8
16S_ASV_386,18S_ASV_89,blue,0.777687248140625,3.29153282654025e-10,Planktothrix,16S_ASV_386,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_550,18S_ASV_89,blue,0.777565044828958,3.32622082770085e-10,Planktothrix,16S_ASV_550,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_272,18S_ASV_47,blue,0.777426803915659,3.3658753951032203e-10,Planktothrix,16S_ASV_272,Chlorophyta,18S_ASV_47
16S_ASV_386,18S_ASV_8,blue,0.777214320298526,3.42769418920719e-10,Planktothrix,16S_ASV_386,Kathablepharidacea,18S_ASV_8
16S_ASV_250,18S_ASV_89,blue,0.777028879489885,3.48251604495234e-10,Planktothrix,16S_ASV_250,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_371,18S_ASV_89,blue,0.77699509061702,3.49259340752582e-10,Planktothrix,16S_ASV_371,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_314,18S_ASV_89,blue,0.776408412196794,3.67199820683353e-10,Planktothrix,16S_ASV_314,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_443,18S_ASV_79,blue,0.7763057441686,3.70427104771852e-10,Planktothrix,16S_ASV_443,Stramenopiles,18S_ASV_79
16S_ASV_261,18S_ASV_89,blue,0.775759349367842,3.88055914105026e-10,Planktothrix,16S_ASV_261,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_320,18S_ASV_82,blue,0.774928187685502,4.1639125034385e-10,Planktothrix,16S_ASV_320,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_341,18S_ASV_82,blue,0.77390813759914,4.53825051641087e-10,Planktothrix,16S_ASV_341,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_399,18S_ASV_79,blue,0.773870766884925,4.55254775781634e-10,Planktothrix,16S_ASV_399,Stramenopiles,18S_ASV_79
16S_ASV_393,18S_ASV_47,blue,0.773865281161202,4.55465003889424e-10,Planktothrix,16S_ASV_393,Chlorophyta,18S_ASV_47
16S_ASV_320,18S_ASV_47,blue,0.773330352063132,4.76408972405064e-10,Planktothrix,16S_ASV_320,Chlorophyta,18S_ASV_47
16S_ASV_488,18S_ASV_47,blue,0.773102807940826,4.85589525169891e-10,Planktothrix,16S_ASV_488,Chlorophyta,18S_ASV_47
16S_ASV_330,18S_ASV_79,blue,0.773074766523753,4.86732328812537e-10,Planktothrix,16S_ASV_330,Stramenopiles,18S_ASV_79
16S_ASV_314,18S_ASV_16,blue,0.773022408717746,4.88872894573025e-10,Planktothrix,16S_ASV_314,Stramenopiles,18S_ASV_16
16S_ASV_272,18S_ASV_89,blue,0.772927572504627,4.92772665423021e-10,Planktothrix,16S_ASV_272,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_568,18S_ASV_8,blue,0.772870789133148,4.95121634146226e-10,Planktothrix,16S_ASV_568,Kathablepharidacea,18S_ASV_8
16S_ASV_463,18S_ASV_82,blue,0.77284441154998,4.9621637649198e-10,Planktothrix,16S_ASV_463,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_474,18S_ASV_89,blue,0.772693553800514,5.02521223890447e-10,Planktothrix,16S_ASV_474,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_330,18S_ASV_8,blue,0.77258557303006,5.07080243994597e-10,Planktothrix,16S_ASV_330,Kathablepharidacea,18S_ASV_8
16S_ASV_244,18S_ASV_47,blue,0.772482262754109,5.11478432284876e-10,Planktothrix,16S_ASV_244,Chlorophyta,18S_ASV_47
16S_ASV_292,18S_ASV_89,blue,0.772303351746993,5.19180053428302e-10,Planktothrix,16S_ASV_292,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_443,18S_ASV_114,blue,0.771884770434564,5.3762668388127e-10,Planktothrix,16S_ASV_443,Chlorophyta,18S_ASV_114
16S_ASV_355,18S_ASV_82,blue,0.771195152355937,5.69367047986778e-10,Planktothrix,16S_ASV_355,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_319,18S_ASV_47,blue,0.77117335898962,5.70398245083389e-10,Planktothrix,16S_ASV_319,Chlorophyta,18S_ASV_47
16S_ASV_526,18S_ASV_89,blue,0.770962894428022,5.80447513179345e-10,Planktothrix,16S_ASV_526,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_273,18S_ASV_8,blue,0.770899282482816,5.83517445715167e-10,Planktothrix,16S_ASV_273,Kathablepharidacea,18S_ASV_8
16S_ASV_375,18S_ASV_89,blue,0.770250022595535,6.15735690377309e-10,Planktothrix,16S_ASV_375,Opisthokonta_Ichthyophonida,18S_ASV_89
16S_ASV_526,18S_ASV_47,blue,0.769839775093339,6.36947264553163e-10,Planktothrix,16S_ASV_526,Chlorophyta,18S_ASV_47
16S_ASV_568,18S_ASV_114,blue,0.769336653522884,6.63898253750758e-10,Planktothrix,16S_ASV_568,Chlorophyta,18S_ASV_114
16S_ASV_449,18S_ASV_82,blue,0.769090003128279,6.77498647805716e-10,Planktothrix,16S_ASV_449,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_371,18S_ASV_82,blue,0.767657755942411,7.617905702027401e-10,Planktothrix,16S_ASV_371,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_568,18S_ASV_82,blue,0.767020006269539,8.02410086721729e-10,Planktothrix,16S_ASV_568,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_269,18S_ASV_47,blue,0.766713613486765,8.22640263071916e-10,Planktothrix,16S_ASV_269,Chlorophyta,18S_ASV_47
16S_ASV_143,18S_ASV_47,blue,0.766685290660203,8.24534324672872e-10,Planktothrix,16S_ASV_143,Chlorophyta,18S_ASV_47
16S_ASV_169,18S_ASV_83,blue,0.766135963324159,8.62090184717751e-10,Planktothrix,16S_ASV_169,Opisthokonta_Chytridiomycota,18S_ASV_83
16S_ASV_365,18S_ASV_82,blue,0.766080320245257,8.65982653523065e-10,Planktothrix,16S_ASV_365,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_526,18S_ASV_79,blue,0.765793231073376,8.86329413106513e-10,Planktothrix,16S_ASV_526,Stramenopiles,18S_ASV_79
16S_ASV_443,18S_ASV_82,blue,0.765736766283109,8.90383693985962e-10,Planktothrix,16S_ASV_443,Opisthokonta_Chytridiomycota,18S_ASV_82
16S_ASV_395,18S_ASV_8,blue,0.765606622847341,8.99794676233375e-10,Planktothrix,16S_ASV_395,Kathablepharidacea,18S_ASV_8
16S_ASV_406,18S_ASV_47,blue,0.765125434592496,9.35408038888341e-10,Planktothrix,16S_ASV_406,Chlorophyta,18S_ASV_47
16S_ASV_272,18S_ASV_82,blue,0.765112190768286,9.364066987792e-10,Planktothrix,16S_ASV_272,Opisthokonta_Chytridiomycota,18S_ASV_82
